"6","10","10","1670271832.3703797"
"6","10","10","1670271832.4404233"
"6","10","10","1670271832.4504669"
"6","10","10","1670271832.459326"
"6","10","10","1670271832.5042624"
"6","10","10","1670271832.547064"
"6","10","10","1670271832.5666792"
"6","10","10","1670271832.5930412"
"6","10","10","1670271832.6154907"
"6","10","10","1670271832.6341429"
"6","10","10","1670271832.661658"
"6","10","10","1670271832.710677"
"6","10","10","1670271832.72047"
"6","10","10","1670271832.7303107"
"7","10","10","1670271832.776879"
"6","10","10","1670271832.7879124"
"6","10","10","1670271832.8305874"
"6","10","10","1670271832.890832"
"7","10","10","1670271832.9005275"
"7","10","10","1670271832.9605844"
"6","10","10","1670271832.9730225"
"6","10","10","1670271833.026958"
"6","10","10","1670271833.1305425"
"6","10","10","1670271833.1329882"
"7","10","10","1670271833.1920207"
"6","10","10","1670271833.2030115"
"6","10","10","1670271833.2455451"
"7","10","10","1670271833.30556"
"6","10","10","1670271833.3154671"
"6","10","10","1670271833.346722"
"6","10","10","1670271833.368275"
"6","10","10","1670271833.3854995"
"6","10","10","1670271833.4320338"
"6","10","10","1670271833.4879744"
"6","10","10","1670271833.5491688"
"6","10","10","1670271833.5958304"
"6","10","10","1670271833.6355793"
"6","10","10","1670271833.6866748"
"6","10","10","1670271833.70296"
"6","10","10","1670271833.7141883"
"6","10","10","1670271833.7704105"
"6","10","10","1670271833.7816453"
"6","10","10","1670271833.8254957"
"6","10","10","1670271833.8854249"
"6","10","10","1670271833.8944113"
"6","10","10","1670271833.9655132"
"6","10","10","1670271834.0095575"
"6","10","10","1670271834.0207515"
"6","10","10","1670271834.0704575"
"6","10","10","1670271834.1467338"
"6","10","10","1670271834.1930285"
"6","10","10","1670271834.2570193"
"6","10","10","1670271834.305568"
"6","10","10","1670271834.3131642"
"6","10","10","1670271834.4295957"
"6","10","10","1670271834.485347"
"6","10","10","1670271834.5317786"
"6","10","10","1670271834.5878918"
"6","10","10","1670271834.6318707"
"6","10","10","1670271834.6396606"
"6","10","10","1670271834.678004"
"6","10","10","1670271834.7529268"
"6","10","10","1670271834.755345"
"6","10","10","1670271834.8204834"
"6","10","10","1670271834.8279223"
"6","10","10","1670271834.880503"
"6","10","10","1670271834.9134145"
"6","10","10","1670271834.9470003"
"6","10","10","1670271834.9918838"
"6","10","10","1670271834.9941235"
"6","10","10","1670271835.1054645"
"6","10","10","1670271835.1091373"
"6","10","10","1670271835.2132962"
"7","10","10","1670271835.2169163"
"6","10","10","1670271835.2878652"
"6","10","10","1670271835.2967389"
"7","10","10","1670271835.3943534"
"6","10","10","1670271835.3972518"
"6","10","10","1670271835.4582474"
"6","10","10","1670271835.4619884"
"6","10","10","1670271835.46925"
"6","10","10","1670271835.4891622"
"6","10","10","1670271835.5494633"
"6","10","10","1670271835.5579998"
"6","10","10","1670271835.5692453"
"6","10","10","1670271835.6442783"
"6","10","10","1670271835.689807"
"6","10","10","1670271835.7467353"
"6","10","10","1670271835.793334"
"6","10","10","1670271835.8006518"
"6","10","10","1670271835.8605945"
"6","10","10","1670271835.8691723"
"6","10","10","1670271835.9244938"
"6","10","10","1670271836.026904"
"6","10","10","1670271836.0292761"
"6","10","10","1670271836.0980427"
"6","10","10","1670271836.108019"
"6","10","10","1670271836.1829407"
"6","10","10","1670271836.2742834"
"6","10","10","1670271836.275556"
"6","10","10","1670271836.3344827"
"6","10","10","1670271836.3566566"
"6","10","10","1670271836.367871"
"6","10","10","1670271836.4467316"
"6","10","10","1670271836.5094275"
"6","10","10","1670271836.5517375"
"6","10","10","1670271836.6130478"
"6","10","10","1670271836.6267023"
"6","10","10","1670271836.6682386"
"6","10","10","1670271836.7391877"
"7","10","10","1670271836.7857716"
"7","10","10","1670271836.7879915"
"7","10","10","1670271836.908011"
"7","10","10","1670271836.9741375"
"7","10","10","1670271837.0168183"
"7","10","10","1670271837.0728567"
"7","10","10","1670271837.117958"
"7","10","10","1670271837.1530056"
"7","10","10","1670271837.2020283"
"7","10","10","1670271837.2094038"
"7","10","10","1670271837.3105922"
"7","10","10","1670271837.3119924"
"7","10","10","1670271837.314418"
"7","10","10","1670271837.3929896"
"7","10","10","1670271837.4028373"
"7","10","10","1670271837.4091148"
"7","10","10","1670271837.4216387"
"7","10","10","1670271837.4491735"
"7","10","10","1670271837.47925"
"7","10","10","1670271837.4979064"
"7","10","10","1670271837.5443635"
"7","10","10","1670271837.6507185"
"7","10","10","1670271837.6530619"
"7","10","10","1670271837.7293353"
"7","10","10","1670271837.774324"
"7","10","10","1670271837.8767498"
"7","10","10","1670271837.8791785"
"7","10","10","1670271837.9406974"
"7","10","10","1670271837.9817848"
"7","10","10","1670271838.0419414"
"7","10","10","1670271838.055374"
"7","10","10","1670271838.0666366"
"7","10","10","1670271838.1443021"
"7","10","10","1670271838.2355263"
"7","10","10","1670271838.2379239"
"7","10","10","1670271838.2959213"
"7","10","10","1670271838.3156726"
"7","10","10","1670271838.3269396"
"7","10","10","1670271838.4055097"
"7","10","10","1670271838.4933956"
"7","10","10","1670271838.4960384"
"7","10","10","1670271838.5509417"
"7","10","10","1670271838.5679698"
"7","10","10","1670271838.5804646"
"7","10","10","1670271838.6293702"
"7","10","10","1670271838.6741655"
"7","10","10","1670271838.6934006"
"7","10","10","1670271838.7505808"
"7","10","10","1670271838.8509169"
"7","10","10","1670271838.8533235"
"7","10","10","1670271838.9592218"
"7","10","10","1670271838.9636066"
"7","10","10","1670271839.030651"
"7","10","10","1670271839.0758939"
"7","10","10","1670271839.1092045"
"7","10","10","1670271839.1592102"
"7","10","10","1670271839.256896"
"7","10","10","1670271839.2590973"
"7","10","10","1670271839.320596"
"7","10","10","1670271839.3645458"
"7","10","10","1670271839.3995318"
"7","10","10","1670271839.4432745"
"7","10","10","1670271839.4546232"
"7","10","10","1670271839.565613"
"7","10","10","1670271839.569378"
"7","10","10","1670271839.6767492"
"7","10","10","1670271839.7308238"
"7","10","10","1670271839.7445881"
"7","10","10","1670271839.7868447"
"7","10","10","1670271839.853069"
"7","10","10","1670271839.8970964"
"7","10","10","1670271839.9380715"
"7","10","10","1670271839.9916604"
"7","10","10","1670271840.005465"
"7","10","10","1670271840.0168033"
"7","10","10","1670271840.0895638"
"7","10","10","1670271840.1321166"
"7","10","10","1670271840.1344645"
"7","10","10","1670271840.2030199"
"6","10","10","1670271840.2492921"
"5","10","10","1670271840.3104875"
"5","10","10","1670271840.3229692"
"5","10","10","1670271840.3644178"
"5","10","10","1670271840.4293072"
"5","10","10","1670271840.4393349"
"5","10","10","1670271840.485617"
"5","10","10","1670271840.5630848"
"5","10","10","1670271840.5682657"
"5","10","10","1670271840.5970776"
"5","10","10","1670271840.615585"
"5","10","10","1670271840.6569452"
"5","10","10","1670271840.7006216"
"5","10","10","1670271840.7192514"
"5","10","10","1670271840.7767506"
"5","10","10","1670271840.8754766"
"5","10","10","1670271840.9430475"
"5","10","10","1670271841.0067105"
"5","10","10","1670271841.0518346"
"5","10","10","1670271841.1092474"
"5","10","10","1670271841.1242328"
"5","10","10","1670271841.1806061"
"6","10","10","1670271841.2832842"
"8","10","10","1670271841.3693578"
"8","10","10","1670271841.3720934"
"8","10","10","1670271841.4080868"
"8","10","10","1670271841.4258945"
"8","10","10","1670271841.4729984"
"8","10","10","1670271841.518091"
"8","10","10","1670271841.5592287"
"9","10","10","1670271841.6130068"
"11","11","9","1670271841.6267874"
"12","11","9","1670271841.637828"
"13","11","9","1670271841.6467974"
"14","11","9","1670271841.6819177"
"16","11","9","1670271841.7055051"
"16","11","9","1670271841.7180505"
"18","11","9","1670271841.7704601"
"19","12","8","1670271841.7930572"
"22","12","8","1670271841.8133867"
"23","12","8","1670271841.832149"
"25","12","8","1670271841.8620186"
"25","12","8","1670271841.8666956"
"26","12","8","1670271841.8820324"
"28","12","8","1670271841.9193275"
"28","12","8","1670271841.9309196"
"29","13","7","1670271841.9495933"
"32","13","7","1670271841.9855313"
"32","13","7","1670271841.995859"
"33","13","7","1670271842.00584"
"35","13","7","1670271842.0493128"
"35","13","7","1670271842.0861437"
"38","13","7","1670271842.103027"
"40","13","7","1670271842.1204855"
"42","13","7","1670271842.1696455"
"43","13","7","1670271842.216067"
"46","14","6","1670271842.2824416"
"46","14","6","1670271842.2840965"
"47","14","6","1670271842.2853446"
"48","14","6","1670271842.3394098"
"51","14","6","1670271842.3859031"
"51","14","6","1670271842.391789"
"51","14","6","1670271842.4005373"
"53","14","6","1670271842.448834"
"53","14","6","1670271842.4607582"
"54","14","6","1670271842.511678"
"56","14","6","1670271842.5660112"
"56","14","6","1670271842.5729713"
"59","14","6","1670271842.630501"
"60","14","6","1670271842.6885834"
"62","14","6","1670271842.7917378"
"63","14","6","1670271842.7940323"
"65","14","6","1670271842.864889"
"65","14","6","1670271842.871693"
"66","14","6","1670271842.969283"
"66","14","6","1670271842.9728677"
"67","14","6","1670271843.0483344"
"68","14","6","1670271843.0943956"
"69","14","6","1670271843.1547246"
"70","14","6","1670271843.199504"
"71","14","6","1670271843.2657688"
"71","14","6","1670271843.267178"
"72","14","6","1670271843.2691112"
"72","14","6","1670271843.3205051"
"72","14","6","1670271843.3278663"
"73","14","6","1670271843.3670373"
"73","14","6","1670271843.38803"
"73","14","6","1670271843.4180763"
"74","14","6","1670271843.424137"
"74","14","6","1670271843.4929528"
"74","14","6","1670271843.5029845"
"75","14","6","1670271843.5606105"
"75","14","6","1670271843.624372"
"76","14","6","1670271843.6434865"
"76","14","6","1670271843.655662"
"77","14","6","1670271843.7367706"
"77","14","6","1670271843.7407436"
"78","14","6","1670271843.8458853"
"79","14","6","1670271843.898285"
"79","14","6","1670271843.914195"
"80","14","6","1670271844.0142756"
"80","14","6","1670271844.0165431"
"81","14","6","1670271844.083213"
"81","14","6","1670271844.1254368"
"82","14","6","1670271844.1658878"
"82","14","6","1670271844.2191525"
"83","14","6","1670271844.2342975"
"82","14","6","1670271844.2455158"
"83","14","6","1670271844.3018312"
"84","14","6","1670271844.3554287"
"84","14","6","1670271844.369262"
"84","14","6","1670271844.3806274"
"84","14","6","1670271844.4557679"
"84","14","6","1670271844.5032952"
"85","14","6","1670271844.5231166"
"85","14","6","1670271844.577951"
"85","14","6","1670271844.5882607"
"85","14","6","1670271844.612091"
"85","14","6","1670271844.6667578"
"85","14","6","1670271844.675474"
"85","14","6","1670271844.7080889"
"85","14","6","1670271844.7278707"
"85","14","6","1670271844.7894883"
"85","14","6","1670271844.7982454"
"85","14","6","1670271844.8254302"
"85","14","6","1670271844.8429341"
"85","14","6","1670271844.8884199"
"85","14","6","1670271844.9382813"
"85","14","6","1670271844.950574"
"85","14","6","1670271844.992997"
"85","14","6","1670271845.0355258"
"85","14","6","1670271845.0470257"
"85","14","6","1670271845.0569065"
"85","14","6","1670271845.0754714"
"85","14","6","1670271845.1305697"
"85","14","6","1670271845.1542108"
"85","14","6","1670271845.1821284"
"85","14","6","1670271845.193091"
"85","14","6","1670271845.2692494"
"85","14","6","1670271845.277011"
"85","14","6","1670271845.2895896"
"85","14","6","1670271845.3517866"
"85","14","6","1670271845.3595226"
"85","14","6","1670271845.3656027"
"85","14","6","1670271845.3929582"
"85","14","6","1670271845.4679918"
"85","14","6","1670271845.4807568"
"85","14","6","1670271845.5205543"
"85","14","6","1670271845.5319822"
"85","14","6","1670271845.5378299"
"85","14","6","1670271845.586997"
"85","14","6","1670271845.5916348"
"85","14","6","1670271845.617952"
"85","14","6","1670271845.6942475"
"85","14","6","1670271845.7031827"
"85","14","6","1670271845.712031"
"85","14","6","1670271845.7668004"
"85","14","6","1670271845.8009458"
"85","14","6","1670271845.8194656"
"85","14","6","1670271845.8733914"
"85","14","6","1670271845.876857"
"85","14","6","1670271845.9404995"
"85","14","6","1670271845.9641616"
"85","14","6","1670271845.9917989"
"85","14","6","1670271846.0204847"
"85","14","6","1670271846.0579998"
"85","14","6","1670271846.1058486"
"85","14","6","1670271846.2058342"
"85","14","6","1670271846.2982492"
"85","14","6","1670271846.3895717"
"84","14","6","1670271846.4757318"
"85","14","6","1670271846.4777994"
"85","14","6","1670271846.55055"
"85","14","6","1670271846.5616972"
"85","14","6","1670271846.6291807"
"84","14","6","1670271846.639499"
"85","14","6","1670271846.7133946"
"85","14","6","1670271846.7254713"
"85","14","6","1670271846.7940037"
"85","14","6","1670271846.8032944"
"85","14","6","1670271846.8681731"
"85","14","6","1670271846.9104497"
"85","14","6","1670271846.9130514"
"85","14","6","1670271847.0041707"
"85","14","6","1670271847.0556676"
"85","14","6","1670271847.071753"
"85","14","6","1670271847.0829055"
"85","14","6","1670271847.1543"
"85","14","6","1670271847.1994233"
"85","14","6","1670271847.201643"
"85","14","6","1670271847.2768993"
"85","14","6","1670271847.3705587"
"85","14","6","1670271847.3731737"
"85","14","6","1670271847.4354649"
"85","14","6","1670271847.4430037"
"85","14","6","1670271847.49948"
"85","14","6","1670271847.5554929"
"85","14","6","1670271847.5643773"
"85","14","6","1670271847.6454997"
"85","14","6","1670271847.6494803"
"84","14","6","1670271847.6616952"
"85","14","6","1670271847.7042954"
"85","14","6","1670271847.79206"
"84","14","6","1670271847.796663"
"85","14","6","1670271847.8731203"
"85","14","6","1670271847.8869367"
"85","14","6","1670271847.8955576"
"85","14","6","1670271847.944274"
"84","14","6","1670271847.9504995"
"85","14","6","1670271847.9615703"
"85","14","6","1670271848.0467677"
"84","14","6","1670271848.06076"
"85","14","6","1670271848.069316"
"85","14","6","1670271848.1170108"
"85","14","6","1670271848.1246386"
"85","14","6","1670271848.1354895"
"85","14","6","1670271848.2117295"
"85","14","6","1670271848.25816"
"85","14","6","1670271848.2603788"
"85","14","6","1670271848.3292482"
"85","14","6","1670271848.3917282"
"85","14","6","1670271848.4355876"
"85","14","6","1670271848.443295"
"85","14","6","1670271848.5205584"
"85","14","6","1670271848.5719726"
"85","14","6","1670271848.588227"
"85","14","6","1670271848.5991693"
"84","14","6","1670271848.6180537"
"85","14","6","1670271848.64423"
"85","14","6","1670271848.6570492"
"85","14","6","1670271848.6666431"
"85","14","6","1670271848.7145011"
"84","14","6","1670271848.7279267"
"84","14","6","1670271848.786742"
"84","14","6","1670271848.8116302"
"85","14","6","1670271848.854671"
"85","14","6","1670271848.91304"
"85","14","6","1670271848.9228382"
"85","14","6","1670271848.9508173"
"85","14","6","1670271848.9705102"
"85","14","6","1670271848.9854114"
"85","14","6","1670271848.994134"
"85","14","6","1670271849.0429676"
"84","14","6","1670271849.0528846"
"85","14","6","1670271849.1244805"
"85","14","6","1670271849.1265507"
"85","14","6","1670271849.1979287"
"85","14","6","1670271849.2154365"
"85","14","6","1670271849.225475"
"85","14","6","1670271849.2369645"
"85","14","6","1670271849.2566953"
"84","14","6","1670271849.2868073"
"84","14","6","1670271849.3045852"
"85","14","6","1670271849.3317614"
"85","14","6","1670271849.3366284"
"85","14","6","1670271849.3421142"
"85","14","6","1670271849.3628356"
"84","14","6","1670271849.4028695"
"85","14","6","1670271849.409052"
"85","14","6","1670271849.422945"
"85","14","6","1670271849.4691162"
"85","14","6","1670271849.4871795"
"85","14","6","1670271849.517185"
"85","14","6","1670271849.5221958"
"84","14","6","1670271849.5353546"
"84","14","6","1670271849.6054394"
"85","14","6","1670271849.6317458"
"84","14","6","1670271849.6428087"
"84","14","6","1670271849.6806855"
"85","14","6","1670271849.697919"
"85","14","6","1670271849.7596173"
"85","14","6","1670271849.7665982"
"85","14","6","1670271849.8246245"
"85","14","6","1670271849.884473"
"85","14","6","1670271849.9317267"
"85","14","6","1670271849.997034"
"85","14","6","1670271850.0070558"
"85","14","6","1670271850.0509522"
"85","14","6","1670271850.0617344"
"85","14","6","1670271850.0956666"
"85","14","6","1670271850.106974"
"84","14","6","1670271850.133286"
"84","14","6","1670271850.1792426"
"85","14","6","1670271850.2232704"
"85","14","6","1670271850.2292953"
"85","14","6","1670271850.231589"
"85","14","6","1670271850.2385976"
"85","14","6","1670271850.3291917"
"85","14","6","1670271850.335308"
"85","14","6","1670271850.3453379"
"85","14","6","1670271850.4543414"
"85","14","6","1670271850.4572234"
"85","14","6","1670271850.4593086"
"85","14","6","1670271850.584584"
"84","14","6","1670271850.5891972"
"85","14","6","1670271850.6982949"
"84","14","6","1670271850.7006018"
"85","14","6","1670271850.8120735"
"85","14","6","1670271850.900966"
"84","14","6","1670271850.960592"
"85","14","6","1670271850.9721916"
"85","14","6","1670271851.03548"
"85","14","6","1670271851.049415"
"85","14","6","1670271851.1509576"
"85","14","6","1670271851.1528974"
"85","14","6","1670271851.2232385"
"85","14","6","1670271851.267116"
"85","14","6","1670271851.3258305"
"85","14","6","1670271851.33948"
"84","14","6","1670271851.3831906"
"85","14","6","1670271851.4280028"
"85","14","6","1670271851.4454463"
"85","14","6","1670271851.501684"
"84","14","6","1670271851.557946"
"84","14","6","1670271851.571963"
"84","14","6","1670271851.616752"
"85","14","6","1670271851.625678"
"85","14","6","1670271851.6818066"
"84","14","6","1670271851.7368126"
"85","14","6","1670271851.7467148"
"84","14","6","1670271851.7641687"
"84","14","6","1670271851.8058481"
"84","14","6","1670271851.8235888"
"85","14","6","1670271851.924486"
"84","14","6","1670271851.9280088"
"85","14","6","1670271851.977903"
"85","14","6","1670271851.9954736"
"84","14","6","1670271852.0056376"
"85","14","6","1670271852.0329866"
"85","14","6","1670271852.0582762"
"85","14","6","1670271852.0628831"
"84","14","6","1670271852.0768316"
"85","14","6","1670271852.0967288"
"84","14","6","1670271852.153165"
"85","14","6","1670271852.1695337"
"85","14","6","1670271852.181845"
"85","14","6","1670271852.230799"
"85","14","6","1670271852.239525"
"85","14","6","1670271852.3141232"
"85","14","6","1670271852.4042797"
"84","14","6","1670271852.406994"
"84","14","6","1670271852.468047"
"85","14","6","1670271852.5109284"
"85","14","6","1670271852.5195012"
"84","14","6","1670271852.5480456"
"85","14","6","1670271852.5971186"
"85","14","6","1670271852.6073437"
"85","14","6","1670271852.6643283"
"85","14","6","1670271852.6905081"
"85","14","6","1670271852.7205455"
"85","14","6","1670271852.7292979"
"85","14","6","1670271852.8070889"
"84","14","6","1670271852.8178804"
"85","14","6","1670271852.8630006"
"85","14","6","1670271852.896652"
"85","14","6","1670271852.9069908"
"85","14","6","1670271852.9249148"
"85","14","6","1670271853.0031724"
"84","14","6","1670271853.0073202"
"84","14","6","1670271853.0100164"
"85","14","6","1670271853.1069808"
"84","14","6","1670271853.1167226"
"85","14","6","1670271853.219244"
"84","14","6","1670271853.2249913"
"84","14","6","1670271853.254986"
"84","14","6","1670271853.3058558"
"84","14","6","1670271853.325554"
"85","14","6","1670271853.3503876"
"85","14","6","1670271853.3592432"
"85","14","6","1670271853.3665953"
"85","14","6","1670271853.3991325"
"84","14","6","1670271853.4194381"
"85","14","6","1670271853.4445198"
"84","14","6","1670271853.45681"
"84","14","6","1670271853.466558"
"85","14","6","1670271853.5060668"
"84","14","6","1670271853.5303338"
"85","14","6","1670271853.560626"
"85","14","6","1670271853.5860229"
"85","14","6","1670271853.5955126"
"85","14","6","1670271853.6407607"
"84","14","6","1670271853.6477962"
"84","14","6","1670271853.6866312"
"85","14","6","1670271853.7069616"
"84","14","6","1670271853.7503664"
"84","14","6","1670271853.7918894"
"84","14","6","1670271853.7955558"
"84","14","6","1670271853.8040643"
"84","14","6","1670271853.8604293"
"85","14","6","1670271853.8694873"
"85","14","6","1670271853.879167"
"85","14","6","1670271853.9292247"
"84","14","6","1670271853.9471452"
"84","14","6","1670271853.9515061"
"84","14","6","1670271854.0130498"
"84","14","6","1670271854.0291429"
"84","14","6","1670271854.0540466"
"85","14","6","1670271854.0815449"
"84","14","6","1670271854.1015441"
"85","14","6","1670271854.16172"
"85","14","6","1670271854.1716087"
"85","14","6","1670271854.2291272"
"85","14","6","1670271854.253321"
"84","14","6","1670271854.2883554"
"84","14","6","1670271854.2943933"
"85","14","6","1670271854.3129947"
"84","14","6","1670271854.3703966"
"85","14","6","1670271854.4266555"
"84","14","6","1670271854.4394534"
"85","14","6","1670271854.45165"
"85","14","6","1670271854.4694452"
"85","14","6","1670271854.5217261"
"85","14","6","1670271854.548101"
"84","14","6","1670271854.570405"
"85","14","6","1670271854.6004474"
"84","14","6","1670271854.6141808"
"84","14","6","1670271854.6930542"
"85","14","6","1670271854.696889"
"85","14","6","1670271854.8029706"
"85","14","6","1670271854.854379"
"85","14","6","1670271854.8991933"
"84","14","6","1670271854.931739"
"85","14","6","1670271854.9817777"
"85","14","6","1670271855.0817795"
"84","14","6","1670271855.0843213"
"85","14","6","1670271855.16665"
"85","14","6","1670271855.1702843"
"85","14","6","1670271855.2041695"
"85","14","6","1670271855.2216537"
"84","14","6","1670271855.2755277"
"85","14","6","1670271855.3003871"
"85","14","6","1670271855.34199"
"84","14","6","1670271855.38544"
"84","14","6","1670271855.3933034"
"84","14","6","1670271855.4367335"
"85","14","6","1670271855.482834"
"84","14","6","1670271855.5003707"
"85","14","6","1670271855.5617487"
"84","14","6","1670271855.5693114"
"85","14","6","1670271855.680441"
"85","14","6","1670271855.684039"
"85","14","6","1670271855.7345576"
"85","14","6","1670271855.7419984"
"85","14","6","1670271855.7605767"
"85","14","6","1670271855.8019845"
"84","14","6","1670271855.845429"
"84","14","6","1670271855.8489754"
"85","14","6","1670271855.8907146"
"84","14","6","1670271855.9071522"
"84","14","6","1670271855.9556181"
"85","14","6","1670271856.0239618"
"84","14","6","1670271856.0733192"
"85","14","6","1670271856.132863"
"84","14","6","1670271856.1466968"
"84","14","6","1670271856.1896453"
"84","14","6","1670271856.257949"
"85","14","6","1670271856.3041604"
"85","14","6","1670271856.3069785"
"85","14","6","1670271856.3758829"
"84","14","6","1670271856.385534"
"84","14","6","1670271856.3993063"
"84","14","6","1670271856.4103673"
"84","14","6","1670271856.4579759"
"84","14","6","1670271856.4669044"
"85","14","6","1670271856.478342"
"85","14","6","1670271856.4980037"
"85","14","6","1670271856.535308"
"84","14","6","1670271856.5445333"
"85","14","6","1670271856.555731"
"84","14","6","1670271856.6041985"
"84","14","6","1670271856.659903"
"85","14","6","1670271856.670493"
"84","14","6","1670271856.745496"
"85","14","6","1670271856.759254"
"85","14","6","1670271856.8354511"
"84","14","6","1670271856.8979888"
"85","14","6","1670271856.9407313"
"85","14","6","1670271857.001978"
"84","14","6","1670271857.0166512"
"85","14","6","1670271857.0592585"
